mean_h,mean_s,mean_v,std_v,label
49.93746744791667,125.139990234375,103.27158528645833,57.32082955783006,dia
49.93746744791667,125.139990234375,103.27158528645833,57.32082955783006,dia
50.08026041666667,124.93905924479166,103.12537109375,57.30996488445619,dia
50.08026041666667,124.93905924479166,103.12537109375,57.30996488445619,dia
49.880146484375,124.949521484375,103.096142578125,57.3216204299394,dia
49.880146484375,124.949521484375,103.096142578125,57.3216204299394,dia
50.2156640625,124.78828125,103.086083984375,57.32799024210317,dia
50.2156640625,124.78828125,103.086083984375,57.32799024210317,dia
50.431748046875,125.02378255208333,103.136708984375,57.31396778929678,dia
50.431748046875,125.02378255208333,103.136708984375,57.31396778929678,dia
50.473688151041664,125.16874674479166,103.15224283854167,57.296758298975675,dia
50.473688151041664,125.16874674479166,103.15224283854167,57.296758298975675,dia
50.448961588541664,125.25108723958333,103.16021158854167,57.33382497744043,dia
50.448961588541664,125.25108723958333,103.16021158854167,57.33382497744043,dia
50.669108072916664,125.22388997395834,103.132919921875,57.33630501968185,dia
50.669108072916664,125.22388997395834,103.132919921875,57.33630501968185,dia
50.390029296875,125.183134765625,103.078662109375,57.332246238542965,dia
50.390029296875,125.183134765625,103.078662109375,57.332246238542965,dia
50.41019205729167,125.22783854166667,103.066982421875,57.350880139787606,dia
50.41019205729167,125.22783854166667,103.066982421875,57.350880139787606,dia
50.356442057291666,125.17836588541667,103.04248372395833,57.36014134898821,dia
50.356442057291666,125.17836588541667,103.04248372395833,57.36014134898821,dia
50.915205078125,125.6291015625,103.07085611979167,57.34460786923137,dia
50.915205078125,125.6291015625,103.07085611979167,57.34460786923137,dia
51.05165364583333,125.27943033854167,103.09162109375,57.38116403301274,dia
51.05165364583333,125.27943033854167,103.09162109375,57.38116403301274,dia
50.81095703125,125.36596028645833,103.0548828125,57.370101820800144,dia
50.81095703125,125.36596028645833,103.0548828125,57.370101820800144,dia
51.15845377604167,125.00150390625,102.98818359375,57.40351577554616,dia
51.15845377604167,125.00150390625,102.98818359375,57.40351577554616,dia
50.97599609375,125.468095703125,103.03233072916667,57.4005917442367,dia
50.97599609375,125.468095703125,103.03233072916667,57.4005917442367,dia
50.868938802083335,125.63383463541666,102.97998046875,57.419681417281645,dia
50.868938802083335,125.63383463541666,102.97998046875,57.419681417281645,dia
51.080227864583335,125.38806966145833,102.94362630208333,57.439348042231465,dia
51.080227864583335,125.38806966145833,102.94362630208333,57.439348042231465,dia
51.207998046875,125.41566080729167,102.914033203125,57.47828073450189,dia
51.207998046875,125.41566080729167,102.914033203125,57.47828073450189,dia
50.991298828125,125.21654296875,102.92160481770833,57.49974719738428,dia
50.991298828125,125.21654296875,102.92160481770833,57.49974719738428,dia
51.080013020833334,125.40055013020833,102.96747395833333,57.4941572835372,dia
51.080013020833334,125.40055013020833,102.96747395833333,57.4941572835372,dia
50.916979166666664,125.24360677083334,102.99863932291667,57.55215115280422,dia
50.916979166666664,125.24360677083334,102.99863932291667,57.55215115280422,dia
50.437513020833336,125.43259765625,103.06861653645834,57.56725834906693,dia
50.437513020833336,125.43259765625,103.06861653645834,57.56725834906693,dia
50.251858723958335,125.171142578125,103.08949544270833,57.61020006364347,dia
50.251858723958335,125.171142578125,103.08949544270833,57.61020006364347,dia
50.19915690104167,124.92318359375,103.08566731770833,57.64480974161625,dia
50.19915690104167,124.92318359375,103.08566731770833,57.64480974161625,dia
50.0362890625,125.405546875,103.12049479166667,57.662656310892395,dia
50.0362890625,125.405546875,103.12049479166667,57.662656310892395,dia
49.900556640625,125.109365234375,103.09277018229167,57.72972698200846,dia
49.900556640625,125.109365234375,103.09277018229167,57.72972698200846,dia
49.68892903645833,124.89063802083334,103.02726236979167,57.701707313956355,dia
49.68892903645833,124.89063802083334,103.02726236979167,57.701707313956355,dia
49.685634765625,124.93373046875,103.01166666666667,57.70553782488923,dia
49.685634765625,124.93373046875,103.01166666666667,57.70553782488923,dia
49.64271484375,125.17053385416666,102.97552083333333,57.715678380997424,dia
49.64271484375,125.17053385416666,102.97552083333333,57.715678380997424,dia
49.69032552083333,125.057666015625,102.97572591145833,57.68757420284936,dia
49.69032552083333,125.057666015625,102.97572591145833,57.68757420284936,dia
49.487330729166665,125.375732421875,102.95511067708334,57.629320974572956,dia
49.487330729166665,125.375732421875,102.95511067708334,57.629320974572956,dia
49.52502604166666,125.24978515625,102.96479817708334,57.636292766837286,dia
49.52502604166666,125.24978515625,102.96479817708334,57.636292766837286,dia
49.32810221354167,125.31169921875,102.87779296875,57.57780108184647,dia
49.32810221354167,125.31169921875,102.87779296875,57.57780108184647,dia
49.5244140625,125.264443359375,102.86065755208334,57.54582530004638,dia
49.5244140625,125.264443359375,102.86065755208334,57.54582530004638,dia
49.85857421875,125.14361653645834,102.846826171875,57.51381580526111,dia
49.85857421875,125.14361653645834,102.846826171875,57.51381580526111,dia
49.580553385416664,125.432197265625,102.82157877604166,57.473065576653376,dia
49.580553385416664,125.432197265625,102.82157877604166,57.473065576653376,dia
49.7500390625,125.36505208333334,102.78308919270833,57.46101246024899,dia
49.7500390625,125.36505208333334,102.78308919270833,57.46101246024899,dia
49.6528515625,125.20822265625,102.72801106770834,57.501009755761416,dia
49.6528515625,125.20822265625,102.72801106770834,57.501009755761416,dia
49.60368489583333,125.55718098958333,102.699423828125,57.45286288858989,dia
49.60368489583333,125.55718098958333,102.699423828125,57.45286288858989,dia
49.770517578125,125.18879557291666,102.69601236979166,57.42844934346251,dia
49.770517578125,125.18879557291666,102.69601236979166,57.42844934346251,dia
49.392376302083335,125.27775065104167,102.72183268229166,57.48226494972732,dia
49.392376302083335,125.27775065104167,102.72183268229166,57.48226494972732,dia
49.776529947916664,125.14983072916667,102.636044921875,57.49303276048309,dia
49.776529947916664,125.14983072916667,102.636044921875,57.49303276048309,dia
49.354560546875,125.00086263020833,102.669833984375,57.50424302878515,dia
49.354560546875,125.00086263020833,102.669833984375,57.50424302878515,dia
49.674085286458336,124.821748046875,102.65494791666667,57.46497898854168,dia
49.674085286458336,124.821748046875,102.65494791666667,57.46497898854168,dia
49.580081380208334,124.944423828125,102.72224609375,57.44562471922598,dia
49.580081380208334,124.944423828125,102.72224609375,57.44562471922598,dia
50.835139973958334,127.64380208333333,101.245361328125,56.69802987263713,dia
50.835139973958334,127.64380208333333,101.245361328125,56.69802987263713,dia
50.9830078125,128.06963541666667,101.57247395833333,56.57610870014271,dia
50.9830078125,128.06963541666667,101.57247395833333,56.57610870014271,dia
50.59613932291666,128.67588541666666,102.13072916666667,56.395947521645105,dia
50.59613932291666,128.67588541666666,102.13072916666667,56.395947521645105,dia
50.26890625,129.439912109375,102.87711588541667,56.28284148698028,dia
50.26890625,129.439912109375,102.87711588541667,56.28284148698028,dia
50.27397135416667,130.47612630208334,103.617490234375,56.08860710595774,dia
50.27397135416667,130.47612630208334,103.617490234375,56.08860710595774,dia
49.833251953125,131.74527018229168,104.10197591145834,55.767515069090095,dia
49.833251953125,131.74527018229168,104.10197591145834,55.767515069090095,dia
50.567327473958336,132.313603515625,104.30115559895833,55.37910448452865,dia
50.567327473958336,132.313603515625,104.30115559895833,55.37910448452865,dia
50.277493489583335,133.74092122395834,104.08195638020834,54.976157106595174,dia
50.277493489583335,133.74092122395834,104.08195638020834,54.976157106595174,dia
50.90699869791667,133.81400065104165,103.56610677083333,54.88457133165415,dia
50.90699869791667,133.81400065104165,103.56610677083333,54.88457133165415,dia
51.615302734375,134.02877278645835,102.75581705729167,54.92271333834208,dia
51.615302734375,134.02877278645835,102.75581705729167,54.92271333834208,dia
52.123850911458334,133.85617838541665,101.64787760416667,54.959945056373584,dia
52.123850911458334,133.85617838541665,101.64787760416667,54.959945056373584,dia
52.44484049479167,134.48863932291667,100.899521484375,54.75764719976888,dia
55.88034830729167,123.38983072916666,69.781181640625,50.847192883428264,artificial
75.9909765625,100.23964192708333,135.369560546875,62.67941283101442,artificial
76.62509440104166,99.91892252604167,136.16185221354166,62.55817447652169,artificial
76.27908203125,100.129951171875,136.38872395833334,62.539003562583915,artificial
76.27908203125,100.129951171875,136.38872395833334,62.539003562583915,artificial
76.45611002604167,102.33710611979167,136.26962890625,62.44905915268058,artificial
74.50726888020833,100.44863932291666,137.30518229166665,62.508428820957306,artificial
73.79664388020834,102.677626953125,136.6629296875,62.503662263621386,artificial
73.79664388020834,102.677626953125,136.6629296875,62.503662263621386,artificial
74.108349609375,100.475751953125,137.72689127604167,62.42012926353116,artificial
75.97994140625,100.53620768229166,137.9684765625,62.18587756277189,artificial
75.97994140625,100.53620768229166,137.9684765625,62.18587756277189,artificial
72.90685221354167,100.33574544270833,138.07208333333332,62.452710854338065,artificial
71.70652669270834,100.19043619791667,137.802734375,62.76889312666036,artificial
69.758662109375,100.62245442708333,138.1612109375,62.54726083416082,artificial
69.758662109375,100.62245442708333,138.1612109375,62.54726083416082,artificial
70.84173177083333,100.56404296875,138.84692708333333,62.23140749733088,artificial
71.08014322916667,101.086123046875,139.39647786458335,61.76472738377851,artificial
71.08014322916667,101.086123046875,139.39647786458335,61.76472738377851,artificial
70.266279296875,101.008427734375,140.14013346354167,61.26874485687099,artificial
69.50553385416667,101.19930013020833,140.60696614583333,60.956775185832676,artificial
69.7290234375,101.12927408854166,140.69722981770835,60.8919908067508,artificial
69.7290234375,101.12927408854166,140.69722981770835,60.8919908067508,artificial
69.44034830729167,101.64399739583334,141.02439127604165,60.76814330183301,artificial
68.91650716145833,101.5703515625,141.11930013020833,60.82817358530276,artificial
67.97515625,101.6075,141.49404296875,60.73597534816531,artificial
67.97515625,101.6075,141.49404296875,60.73597534816531,artificial
66.8309765625,101.50567708333334,141.662509765625,60.736418315924006,artificial
66.968466796875,101.33562174479167,141.74092447916667,60.738443010185804,artificial
66.968466796875,101.33562174479167,141.74092447916667,60.738443010185804,artificial
66.08468098958333,100.88412434895834,141.9653125,60.66666132875076,artificial
66.080625,100.67619140625,142.065615234375,60.694730849095485,artificial
66.25694010416667,100.65211263020834,142.08953125,60.60564106539044,artificial
66.25694010416667,100.65211263020834,142.08953125,60.60564106539044,artificial
66.324091796875,100.59997721354166,141.99354166666666,60.57467313983844,artificial
66.353291015625,100.49057942708333,141.78644856770833,60.57092684604464,artificial
66.69769856770833,100.424892578125,141.74527669270833,60.53434304840805,artificial
66.69769856770833,100.424892578125,141.74527669270833,60.53434304840805,artificial
67.19088541666666,100.51611328125,141.5847265625,60.442656750041664,artificial
67.37509440104166,100.63824544270834,141.35508138020833,60.39541403413055,artificial
67.32773763020833,100.425380859375,141.308076171875,60.424791309755726,artificial
67.32773763020833,100.425380859375,141.308076171875,60.424791309755726,artificial
66.75928385416667,100.29392578125,141.22811197916667,60.476526330968916,artificial
66.651552734375,100.163310546875,141.30637044270833,60.4505586421385,artificial
66.69713216145833,100.30406901041667,141.41955078125,60.32558304176972,artificial
66.69713216145833,100.30406901041667,141.41955078125,60.32558304176972,artificial
66.73320638020833,100.27110026041667,141.59169270833334,60.346670566294065,artificial
66.73320638020833,100.27110026041667,141.59169270833334,60.346670566294065,artificial
66.552236328125,100.46276041666667,141.769013671875,60.28995612894208,artificial
66.552236328125,100.46276041666667,141.769013671875,60.28995612894208,artificial
66.22285807291667,100.01201497395833,141.830478515625,60.30182075222973,artificial
66.22285807291667,100.01201497395833,141.830478515625,60.30182075222973,artificial
66.527744140625,100.18650716145834,141.9504296875,60.162729389779756,artificial
66.527744140625,100.18650716145834,141.9504296875,60.162729389779756,artificial
67.17994791666666,100.52466145833333,141.95627604166665,60.13478856075506,artificial
67.17994791666666,100.52466145833333,141.95627604166665,60.13478856075506,artificial
66.90384440104167,100.43329752604167,141.824267578125,60.15366217608057,artificial
66.90384440104167,100.43329752604167,141.824267578125,60.15366217608057,artificial
66.99721354166667,100.376064453125,141.71301106770832,60.097452141411125,artificial
66.99721354166667,100.376064453125,141.71301106770832,60.097452141411125,artificial
68.52126627604167,100.55140299479167,141.71725260416667,59.741390009040074,artificial
68.52126627604167,100.55140299479167,141.71725260416667,59.741390009040074,artificial
68.722451171875,100.63497721354166,141.31025716145834,59.788378813485195,artificial
68.722451171875,100.63497721354166,141.31025716145834,59.788378813485195,artificial
68.98689778645833,100.62855143229167,141.04347330729166,59.68216540335154,artificial
68.98689778645833,100.62855143229167,141.04347330729166,59.68216540335154,artificial
68.21085286458333,100.3321484375,140.60170572916667,59.949728731288445,artificial
68.21085286458333,100.3321484375,140.60170572916667,59.949728731288445,artificial
68.97712890625,100.20730794270834,140.28928385416665,60.09375205631518,artificial
68.97712890625,100.20730794270834,140.28928385416665,60.09375205631518,artificial
69.71369140625,99.978837890625,139.99698567708333,60.29645234500139,artificial
69.71369140625,99.978837890625,139.99698567708333,60.29645234500139,artificial
70.57705729166666,99.87121744791666,139.87608723958334,60.50111604560053,artificial
70.57705729166666,99.87121744791666,139.87608723958334,60.50111604560053,artificial
70.75348958333333,99.66578450520834,139.7005859375,60.80405607633229,artificial
70.75348958333333,99.66578450520834,139.7005859375,60.80405607633229,artificial
71.80743815104167,99.45885416666667,139.43055013020833,61.17906522469651,artificial
71.80743815104167,99.45885416666667,139.43055013020833,61.17906522469651,artificial
71.57009765625,98.99558268229167,139.3762109375,61.43569301952114,artificial
71.57009765625,98.99558268229167,139.3762109375,61.43569301952114,artificial
71.47591145833333,99.18769856770834,139.43174153645833,61.662138506194836,artificial
71.47591145833333,99.18769856770834,139.43174153645833,61.662138506194836,artificial
71.81138997395833,99.20599609375,139.44256510416668,61.80937588526915,artificial
71.81138997395833,99.20599609375,139.44256510416668,61.80937588526915,artificial
71.98365234375,99.058076171875,139.33992513020834,62.0921792054682,artificial
71.98365234375,99.058076171875,139.33992513020834,62.0921792054682,artificial
72.17391276041667,98.63753580729167,139.24982747395833,62.35540961069562,artificial
72.17391276041667,98.63753580729167,139.24982747395833,62.35540961069562,artificial
72.30768229166667,98.472001953125,139.22910807291666,62.464778380594275,artificial
72.30768229166667,98.472001953125,139.22910807291666,62.464778380594275,artificial
72.05641276041666,98.12769856770834,139.31351888020833,62.69138985148368,artificial
72.05641276041666,98.12769856770834,139.31351888020833,62.69138985148368,artificial
72.06923177083333,98.08489908854166,139.28775065104168,62.85486151109117,artificial
72.06923177083333,98.08489908854166,139.28775065104168,62.85486151109117,artificial
72.07383138020833,97.83882486979167,139.20050130208332,62.95516877739558,artificial
72.07383138020833,97.83882486979167,139.20050130208332,62.95516877739558,artificial
70.939677734375,95.59022135416667,139.81015625,64.06952939870418,artificial
70.939677734375,95.59022135416667,139.81015625,64.06952939870418,artificial
70.55566731770833,95.675947265625,139.81324869791666,64.10372967156698,artificial
70.55566731770833,95.675947265625,139.81324869791666,64.10372967156698,artificial
70.46101236979166,95.741640625,139.96969401041667,63.97539036561177,artificial
70.46101236979166,95.741640625,139.96969401041667,63.97539036561177,artificial
70.03206705729167,95.722548828125,140.40019856770834,63.75162753712604,artificial
70.03206705729167,95.722548828125,140.40019856770834,63.75162753712604,artificial
69.39396158854167,95.59041341145833,140.95158854166667,63.48446291283169,artificial
69.39396158854167,95.59041341145833,140.95158854166667,63.48446291283169,artificial
68.946064453125,95.59230143229166,141.58979166666666,62.98630610273167,artificial
68.946064453125,95.59230143229166,141.58979166666666,62.98630610273167,artificial
67.860869140625,95.617529296875,142.366162109375,62.27530472269444,artificial
67.860869140625,95.617529296875,142.366162109375,62.27530472269444,artificial
67.23705078125,95.69516276041666,143.32073893229168,61.60953496873154,artificial
67.23705078125,95.69516276041666,143.32073893229168,61.60953496873154,artificial
66.224794921875,95.72330729166667,144.652041015625,60.98493817583828,artificial
66.224794921875,95.72330729166667,144.652041015625,60.98493817583828,artificial
65.84654296875,96.04306315104166,145.552080078125,60.84662793791831,artificial
65.84654296875,96.04306315104166,145.552080078125,60.84662793791831,artificial
65.84698567708334,96.12263671875,146.29107747395832,60.89944862035723,artificial
65.84698567708334,96.12263671875,146.29107747395832,60.89944862035723,artificial
65.95056640625,95.77994791666667,146.73614583333332,61.171830407515316,artificial
65.95056640625,95.77994791666667,146.73614583333332,61.171830407515316,artificial
65.64297526041666,95.83884440104167,146.780068359375,61.41523401621262,artificial
65.64297526041666,95.83884440104167,146.780068359375,61.41523401621262,artificial
64.86804036458334,96.18059895833333,146.50446614583333,61.824108381673874,artificial
64.86804036458334,96.18059895833333,146.50446614583333,61.824108381673874,artificial
64.1663671875,96.88583333333334,146.33212565104168,61.87962741934642,artificial
64.1663671875,96.88583333333334,146.33212565104168,61.87962741934642,artificial
64.07886067708333,96.94079427083334,146.13247721354168,61.570989779848304,artificial
64.07886067708333,96.94079427083334,146.13247721354168,61.570989779848304,artificial
64.583134765625,97.41938151041667,145.74256184895833,61.51998477755567,artificial
64.583134765625,97.41938151041667,145.74256184895833,61.51998477755567,artificial
64.47102213541666,98.26091471354167,145.182666015625,61.760785176361665,artificial
64.47102213541666,98.26091471354167,145.182666015625,61.760785176361665,artificial
64.768349609375,98.63937174479166,144.74090494791668,61.776756327587755,artificial
64.768349609375,98.63937174479166,144.74090494791668,61.776756327587755,artificial
64.7848046875,98.749140625,144.41145182291666,61.59453949774351,artificial
64.7848046875,98.749140625,144.41145182291666,61.59453949774351,artificial
65.51207356770833,99.26561197916666,144.03714192708333,61.47233843455664,artificial
65.51207356770833,99.26561197916666,144.03714192708333,61.47233843455664,artificial
66.40437174479166,100.5418359375,142.87222330729168,61.75796294867509,artificial
66.40437174479166,100.5418359375,142.87222330729168,61.75796294867509,artificial
67.49490234375,101.539482421875,141.62264973958332,62.30034508255925,artificial
67.49490234375,101.539482421875,141.62264973958332,62.30034508255925,artificial
67.54475260416666,102.291259765625,141.18122395833333,62.51373023402746,artificial
67.54475260416666,102.291259765625,141.18122395833333,62.51373023402746,artificial
67.30993815104166,102.22386067708334,141.32022786458333,62.409481845043615,artificial
67.30993815104166,102.22386067708334,141.32022786458333,62.409481845043615,artificial
67.01176106770833,102.00680013020833,141.684853515625,62.20883817132159,artificial
67.01176106770833,102.00680013020833,141.684853515625,62.20883817132159,artificial
66.54753255208334,101.59517578125,141.8737890625,62.1745582887681,artificial
66.54753255208334,101.59517578125,141.8737890625,62.1745582887681,artificial
66.56973958333333,101.980126953125,141.88772135416667,62.17636854114289,artificial
66.56973958333333,101.980126953125,141.88772135416667,62.17636854114289,artificial
66.56973958333333,101.980126953125,141.88772135416667,62.17636854114289,artificial
66.98228515625,102.33527669270833,140.88142252604166,62.62274529110111,artificial
68.09105143229166,103.19186197916666,140.01144205729167,63.11444339279599,artificial
68.09105143229166,103.19186197916666,140.01144205729167,63.11444339279599,artificial
68.117099609375,103.27501627604167,139.481103515625,63.506497020038914,artificial
68.117099609375,103.27501627604167,139.481103515625,63.506497020038914,artificial
68.470048828125,103.487275390625,139.29263020833332,63.79592972998556,artificial
68.470048828125,103.487275390625,139.29263020833332,63.79592972998556,artificial
68.31145182291667,103.42842122395834,139.24581380208335,63.97140631231038,artificial
68.31145182291667,103.42842122395834,139.24581380208335,63.97140631231038,artificial
68.150400390625,103.80183919270833,138.89031901041668,64.02816763995769,artificial
68.150400390625,103.80183919270833,138.89031901041668,64.02816763995769,artificial
68.150400390625,103.80183919270833,138.89031901041668,64.02816763995769,artificial
68.12994140625,103.52565104166666,138.79151041666665,64.05819504486635,artificial
68.50332682291666,103.25112630208334,138.477119140625,64.07942502975006,artificial
68.50332682291666,103.25112630208334,138.477119140625,64.07942502975006,artificial
68.35367513020833,102.75852864583334,138.16676106770834,64.04359995583938,artificial
68.35367513020833,102.75852864583334,138.16676106770834,64.04359995583938,artificial
68.583505859375,102.283232421875,137.85021809895832,64.06413532174415,artificial
68.583505859375,102.283232421875,137.85021809895832,64.06413532174415,artificial
68.52528645833333,102.19701497395833,137.46742513020834,63.98966281119442,artificial
68.52528645833333,102.19701497395833,137.46742513020834,63.98966281119442,artificial
68.901884765625,101.675234375,137.24049153645834,63.89618644595714,artificial
68.901884765625,101.675234375,137.24049153645834,63.89618644595714,artificial
68.901884765625,101.675234375,137.24049153645834,63.89618644595714,artificial
69.045068359375,101.33996744791666,137.18396158854168,63.92517167868668,artificial
69.00762369791667,101.42550130208333,137.15225911458333,63.88624147431205,artificial
69.00762369791667,101.42550130208333,137.15225911458333,63.88624147431205,artificial
69.208720703125,101.45116861979167,137.22316731770835,63.81594733684793,artificial
69.208720703125,101.45116861979167,137.22316731770835,63.81594733684793,artificial
69.25365559895833,101.45061197916667,137.27504231770834,63.795751348619824,artificial
69.25365559895833,101.45061197916667,137.27504231770834,63.795751348619824,artificial
69.49499348958334,101.43548177083333,137.36723958333334,63.68873172823379,artificial
69.49499348958334,101.43548177083333,137.36723958333334,63.68873172823379,artificial
69.33355794270834,101.31095052083333,137.49413736979167,63.68536458437017,artificial
69.33355794270834,101.31095052083333,137.49413736979167,63.68536458437017,artificial
69.33355794270834,101.31095052083333,137.49413736979167,63.68536458437017,artificial
69.37111653645833,101.24818359375,137.46949544270834,63.65279573914633,artificial
69.54198893229167,101.43565755208333,137.37874348958334,63.66276192951495,artificial
69.54198893229167,101.43565755208333,137.37874348958334,63.66276192951495,artificial
69.70344075520833,101.2624609375,137.33895833333332,63.67216993660389,artificial
69.70344075520833,101.2624609375,137.33895833333332,63.67216993660389,artificial
69.80028971354167,101.15884765625,137.35751302083332,63.68706960978501,artificial
69.80028971354167,101.15884765625,137.35751302083332,63.68706960978501,artificial
69.419111328125,101.02786783854167,137.34987630208335,63.73417457258107,artificial
69.419111328125,101.02786783854167,137.34987630208335,63.73417457258107,artificial
69.58978515625,100.9233203125,137.27898763020832,63.779564028354585,artificial
69.58978515625,100.9233203125,137.27898763020832,63.779564028354585,artificial
