mean_r,mean_g,mean_b,brightness_mean,brightness_std,label
68.922431640625,71.89932942708333,75.39177734375,71.410751953125,69.92140000039541,artificial
69.1684765625,72.184306640625,75.71809244791666,71.68685546875,69.77769154520338,artificial
69.411259765625,72.45573567708334,75.93173177083334,71.945224609375,69.64535102631373,artificial
69.54454752604167,72.59448893229167,76.17360677083333,72.09585286458334,69.5305062581138,artificial
69.64856119791666,72.73815755208334,76.35216145833333,72.22978515625,69.44212718666566,artificial
69.78924479166666,72.88126953125,76.473349609375,72.37040690104166,69.35634970708307,artificial
69.90641927083334,72.963642578125,76.63242838541667,72.46953776041667,69.2710708705442,artificial
70.01483072916666,73.07132161458334,76.82071940104167,72.58662760416667,69.21184245693213,artificial
70.05840494791667,73.14688802083333,76.90336588541666,72.65374674479166,69.14778775015546,artificial
70.12478841145834,73.21495442708333,77.0535546875,72.72993815104167,69.10950205492752,artificial
70.16808268229167,73.24088216145833,77.156455078125,72.76908854166666,69.07074144983288,artificial
70.1818359375,73.26513671875,77.16319661458333,72.78820638020834,69.03907160758011,artificial
70.21529947916666,73.255947265625,77.19706705729166,72.7945703125,69.00231204948673,artificial
70.19462239583333,73.202333984375,77.13581380208333,72.7484765625,68.9845977319694,artificial
70.13480143229167,73.143095703125,77.08457356770833,72.689443359375,68.9639013117026,artificial
70.08270833333333,73.12367838541667,77.12592447916667,72.66697591145834,68.94642585788071,artificial
70.076015625,73.11527669270833,77.16794596354167,72.66305013020833,68.92953175706904,artificial
70.06948567708334,73.10429036458333,77.16829427083333,72.65434895833333,68.90992151475643,artificial
70.10854166666667,73.14568684895833,77.26881510416666,72.702978515625,68.88733534981009,artificial
70.08891276041666,73.15065755208333,77.37281901041666,72.70912109375,68.8655295790389,artificial
70.12076497395833,73.19544270833333,77.41656575520834,72.75030598958334,68.84719873745708,artificial
70.19086588541667,73.21750651041667,77.43741536458333,72.78579752604166,68.8214616249232,artificial
70.18067057291667,73.23409505208333,77.47708984375,72.79656575520833,68.80460746482211,artificial
70.2083203125,73.23389973958334,77.4669921875,72.80389973958333,68.8103570408853,artificial
70.170654296875,73.234169921875,77.53390625,72.80287760416667,68.8182588950374,artificial
70.08705403645833,73.19104817708333,77.51568359375,72.74669596354167,68.83044857850513,artificial
70.06842447916667,73.14235026041666,77.48892252604166,72.71419270833333,68.84642939349649,artificial
70.113330078125,73.262880859375,77.66471354166667,72.81866861979167,68.83957067468786,artificial
70.141484375,73.39735677083333,77.809521484375,72.91981119791667,68.83678037776646,artificial
70.16882486979166,73.41766276041666,77.76691731770833,72.93598307291667,68.82042229039924,artificial
70.19289713541667,73.44578776041666,77.77220377604166,72.96092122395834,68.79492305645857,artificial
69.92538411458334,73.32774088541667,77.69340494791666,72.804130859375,68.6300392180145,artificial
69.69269856770833,73.05135091145833,77.3396875,72.53291341145834,68.80908027787113,artificial
69.577177734375,72.83952473958334,77.06279947916667,72.33958333333334,68.68211806586841,artificial
69.32267252604167,72.424833984375,76.58660807291666,71.96599283854167,68.70885562691207,artificial
68.98888020833333,72.10098958333333,76.204150390625,71.63256510416667,68.71900801022832,artificial
68.47606119791666,71.412265625,75.42733072916667,70.98646809895833,68.6387455578658,artificial
67.76064127604167,70.49286458333333,74.315498046875,70.10490234375,68.31925537983072,artificial
66.5335546875,69.07265299479167,72.71587239583333,68.72286783854166,67.77857732919962,artificial
64.42773763020833,66.75552408854166,70.26194986979166,66.45414388020833,66.80462764524958,artificial
60.88248372395833,62.933580729166664,66.25649088541667,62.692516276041665,65.14794862172465,artificial
56.618639322916664,58.23154947916667,61.30953450520833,58.090319010416664,62.45710898102813,artificial
52.896715494791664,54.319973958333335,57.31116536458333,54.21775390625,59.344816548752284,artificial
48.59828125,49.784534505208335,52.59789388020833,49.728056640625,54.680564994203685,artificial
44.35189127604167,45.168756510416664,47.861819661458334,45.20235677083333,49.3696755005435,artificial
38.678955078125,39.113359375,41.56107421875,39.227985026041665,41.55005795961893,artificial
34.52478841145833,34.47189127604167,36.578515625,34.692451171875,34.709371768848115,artificial
32.51791015625,31.771110026041665,33.48160481770833,32.151936848958336,31.191463579318782,artificial
31.639651692708334,30.855169270833333,32.603310546875,31.251285807291666,30.17000112816143,artificial
31.09475260416667,30.333942057291665,32.16039388020833,30.734833984375,29.63825327894453,artificial
30.364866536458333,29.49580078125,31.209915364583335,29.9156640625,28.536204675699185,artificial
28.949342447916667,27.823141276041667,29.35140625,28.300257161458333,26.893524718951735,artificial
28.367350260416668,27.080514322916667,28.513603515625,27.59369140625,26.242351897616025,artificial
34.68997395833333,36.31887044270833,38.810787760416666,36.098942057291666,31.90950020460742,artificial
33.64533854166667,35.71956705729167,38.36527994791667,35.389635416666664,31.476679332390862,artificial
33.934475911458335,36.18856770833333,38.83363606770833,35.80150716145833,31.522477693576153,artificial
40.25255533854167,47.49255208333334,54.244306640625,46.090579427083334,38.18988695898832,artificial
43.044716796875,51.0142578125,58.386402994791666,49.46383463541667,38.82508569605465,artificial
46.379443359375,53.003798828125,59.608385416666664,51.76994140625,41.294771112339696,artificial
57.26241536458333,64.70853841145833,73.29984375,63.457760416666666,46.59821658319411,artificial
57.98828125,64.69175455729167,72.631552734375,63.58967447916667,47.47958160541525,artificial
57.841800130208334,63.904091796875,71.13997721354167,62.91634765625,46.81481331560522,artificial
70.19136393229167,78.64118489583333,89.56694661458333,77.356826171875,52.325559176964596,artificial
71.08563151041666,78.97984375,89.077236328125,77.76815104166667,51.952426743108155,artificial
71.85586263020834,79.31147135416667,88.589384765625,78.13781575520834,51.63659096996923,artificial
85.46107096354167,95.69347981770834,106.839658203125,93.90075846354166,55.815135932507744,artificial
85.46107096354167,95.69347981770834,106.839658203125,93.90075846354166,55.815135932507744,artificial
88.07556640625,98.39650065104166,108.26732421875,96.43329752604167,55.664061285076194,artificial
91.354765625,101.28751953125,109.74491536458333,99.28041666666667,54.91242204053322,artificial
108.93718098958334,120.14130208333333,129.68778645833333,117.87534830729167,56.58220138336611,artificial
111.72345052083334,121.93359700520833,129.91775716145833,119.788212890625,56.05083124566198,artificial
111.72345052083334,121.93359700520833,129.91775716145833,119.788212890625,56.05083124566198,artificial
113.942578125,122.94395182291667,129.451318359375,120.993857421875,55.81960111976594,artificial
113.942578125,122.94395182291667,129.451318359375,120.993857421875,55.81960111976594,artificial
118.63245768229167,127.11305989583333,133.492783203125,125.30451171875,56.25623449670766,artificial
119.34418294270833,127.17820963541666,132.73547526041668,125.47158203125,56.59941555225242,artificial
119.34418294270833,127.17820963541666,132.73547526041668,125.47158203125,56.59941555225242,artificial
119.56078776041667,127.17787109375,132.328779296875,125.488935546875,56.77041610297533,artificial
119.93037434895834,127.71156575520833,132.97418294270832,125.98820963541667,56.640686330291494,artificial
119.93037434895834,127.71156575520833,132.97418294270832,125.98820963541667,56.640686330291494,artificial
120.27516927083333,128.24710286458333,133.267275390625,126.43909830729167,56.529768631267714,artificial
120.47861979166667,128.51411458333334,133.21542317708332,126.65144205729166,56.504610410080254,artificial
120.81962565104166,128.85779947916666,133.55930013020833,126.99491861979166,56.4475138503256,artificial
120.81962565104166,128.85779947916666,133.55930013020833,126.99491861979166,56.4475138503256,artificial
120.96334635416666,129.0155078125,133.41951822916667,127.11388020833333,56.42726553379197,artificial
120.96334635416666,129.0155078125,133.41951822916667,127.11388020833333,56.42726553379197,artificial
121.03954752604167,128.93666341145834,133.04650716145832,127.047412109375,56.449906825498914,artificial
121.120166015625,128.872861328125,132.973779296875,127.02559244791667,56.48605350756896,artificial
121.120166015625,128.872861328125,132.973779296875,127.02559244791667,56.48605350756896,artificial
121.09473307291667,128.79628255208334,132.62983072916666,126.934189453125,56.50901351488137,artificial
121.41675130208333,128.90140950520833,132.454814453125,127.072548828125,56.37317370772271,artificial
121.41675130208333,128.90140950520833,132.454814453125,127.072548828125,56.37317370772271,artificial
121.88767578125,129.15741536458333,132.52657552083335,127.37028971354167,56.22327170051861,artificial
122.24400065104167,129.315830078125,132.41981770833334,127.55736653645833,56.0510880313412,artificial
122.51804361979167,129.42645833333333,132.23833984375,127.68435872395834,55.98995767831258,artificial
122.51804361979167,129.42645833333333,132.23833984375,127.68435872395834,55.98995767831258,artificial
122.812333984375,129.52278971354167,132.18072265625,127.82138346354166,55.95607652820002,artificial
122.812333984375,129.52278971354167,132.18072265625,127.82138346354166,55.95607652820002,artificial
123.6872265625,129.27944986979168,131.88826171875,127.90638997395833,55.91973027391867,artificial
123.82170247395834,129.37827799479166,131.903427734375,128.004990234375,55.9013603387947,artificial
123.82170247395834,129.37827799479166,131.903427734375,128.004990234375,55.9013603387947,artificial
124.00193359375,129.461494140625,131.92878255208333,128.11160481770833,55.93436649244844,artificial
123.93785807291667,129.503017578125,131.88473307291667,128.11115885416666,55.94685519266229,artificial
123.93785807291667,129.503017578125,131.88473307291667,128.11115885416666,55.94685519266229,artificial
123.8879296875,129.502431640625,131.832666015625,128.08980794270835,55.91166271568379,artificial
123.84974934895833,129.46934895833334,131.79651041666668,128.05431640625,55.83013648175833,artificial
123.56152669270833,129.47181640625,131.80598958333334,127.96822265625,55.77230617460388,artificial
123.56152669270833,129.47181640625,131.80598958333334,127.96822265625,55.77230617460388,artificial
123.29962239583334,129.36238606770834,131.68190755208335,127.81589192708333,55.77056180327489,artificial
123.29962239583334,129.36238606770834,131.68190755208335,127.81589192708333,55.77056180327489,artificial
123.05627278645834,129.189072265625,131.47716796875,127.616572265625,55.76884360839217,artificial
122.75234700520834,129.06681966145834,131.31032552083335,127.43598307291667,55.728721212485034,artificial
122.75234700520834,129.06681966145834,131.31032552083335,127.43598307291667,55.728721212485034,artificial
122.523720703125,128.91302408854168,131.10194661458334,127.25428385416667,55.66085707473814,artificial
122.410869140625,128.90518880208333,131.12680338541668,127.21651041666667,55.57981426244431,artificial
122.410869140625,128.90518880208333,131.12680338541668,127.21651041666667,55.57981426244431,artificial
122.279658203125,128.98609375,131.16470377604168,127.23218424479167,55.36964468068232,artificial
122.24459635416666,129.07134440104167,131.34219401041668,127.29052408854167,55.278774617640856,artificial
122.01952473958333,128.94234049479167,131.15785481770834,127.12538736979167,55.207820768175935,artificial
122.01952473958333,128.94234049479167,131.15785481770834,127.12538736979167,55.207820768175935,artificial
121.671259765625,128.7240625,130.99330403645834,126.87660807291667,55.260144027335954,artificial
121.671259765625,128.7240625,130.99330403645834,126.87660807291667,55.260144027335954,artificial
121.39512369791667,128.59347981770833,130.946005859375,126.70892578125,55.345894777914005,artificial
121.20059244791666,128.47535807291666,130.86192057291666,126.57308268229167,55.507312863418115,artificial
121.20059244791666,128.47535807291666,130.86192057291666,126.57308268229167,55.507312863418115,artificial
122.20201822916667,129.62692057291667,131.84030924479165,127.66178385416667,53.93980958212,artificial
5.019251302083333,3.0000130208333333,0.9999934895833333,3.012395833333333,0.11076198949085475,noche
5.0935546875,3.0178157552083333,1.2899837239583334,3.173828125,0.4095998830675912,noche
5.106796875,3.01876953125,1.335625,3.199274088541667,0.43273460536170977,noche
5.100576171875,3.0192838541666664,1.3600455729166667,3.207291666666667,0.43711912984969614,noche
5.101595052083334,3.0192024739583334,1.3541927083333334,3.2044498697916666,0.43649481635009574,noche
5.101595052083334,3.0192024739583334,1.3541927083333334,3.2044498697916666,0.43649481635009574,noche
6.086536458333334,3.079970703125,1.1775,3.6456282552083334,0.7114187445063396,noche
5.101780598958333,3.01998046875,1.3715071614583334,3.2129752604166666,0.44232414927718605,noche
5.1213671875,3.019931640625,1.3614908854166667,3.218095703125,0.4496845175454438,noche
5.1213671875,3.019931640625,1.3614908854166667,3.218095703125,0.4496845175454438,noche
5.121350911458333,3.0199153645833334,1.3638444010416666,3.2203743489583334,0.4498331466920345,noche
5.277099609375,3.0107649739583335,1.1293001302083334,3.2054427083333334,0.4400894343872977,noche
5.277099609375,3.0107649739583335,1.1293001302083334,3.2054427083333334,0.4400894343872977,noche
5.246985677083333,3.00078125,1.760087890625,3.4401953125,0.5217947427099033,noche
5.1125,3.0200130208333333,1.37044921875,3.217024739583333,0.4471151766142437,noche
5.11416015625,3.019983723958333,1.3663411458333334,3.2165625,0.44724463879076676,noche
5.11416015625,3.019983723958333,1.3663411458333334,3.2165625,0.44724463879076676,noche
4.615400390625,3.1084440104166666,1.653681640625,3.2090104166666666,0.41266513095748686,noche
5.111767578125,3.020166015625,1.38458984375,3.2237955729166665,0.45130040101862035,noche
5.10970703125,3.020693359375,1.3900553385416667,3.2244368489583333,0.45249148449223614,noche
5.10970703125,3.020693359375,1.3900553385416667,3.2244368489583333,0.45249148449223614,noche
5.125745442708333,3.0205859375,1.367587890625,3.2220279947916666,0.4554328318429166,noche
5.122275390625,3.019775390625,1.3719856770833334,3.2229427083333335,0.45256466716665467,noche
5.122877604166667,3.0196842447916667,1.3811490885416666,3.2260872395833333,0.4550402657248277,noche
5.122877604166667,3.0196842447916667,1.3811490885416666,3.2260872395833333,0.4550402657248277,noche
5.135634765625,3.0205859375,1.3878580729166667,3.2366829427083332,0.46463478292732646,noche
5.129775390625,3.0205696614583335,1.3841634114583334,3.2319856770833333,0.460550892730493,noche
5.129775390625,3.0205696614583335,1.3841634114583334,3.2319856770833333,0.460550892730493,noche
5.1265657552083335,3.019680989583333,1.3777376302083333,3.225947265625,0.4564774488204052,noche
5.128076171875,3.0214973958333333,1.3734537760416667,3.22744140625,0.4586504665570749,noche
5.128076171875,3.0214973958333333,1.3734537760416667,3.22744140625,0.4586504665570749,noche
5.1288053385416665,3.0213411458333335,1.3749479166666667,3.2282259114583334,0.45825704782434024,noche
5.138841145833333,3.020807291666667,1.3841276041666666,3.236474609375,0.46503493793041095,noche
5.132119140625,3.02029296875,1.372626953125,3.2290299479166666,0.4577384074162398,noche
5.132119140625,3.02029296875,1.372626953125,3.2290299479166666,0.4577384074162398,noche
5.1266861979166665,3.0208528645833335,1.388291015625,3.2325618489583334,0.4610975492786186,noche
5.137841796875,3.021389973958333,1.3781770833333333,3.233678385416667,0.46451266544167175,noche
5.137841796875,3.021389973958333,1.3781770833333333,3.233678385416667,0.46451266544167175,noche
5.127194010416667,3.020865885416667,1.3949251302083334,3.235166015625,0.46299910264858574,noche
5.1401595052083335,3.0202766927083333,1.3775423177083332,3.2347428385416666,0.4636703578999499,noche
5.134365234375,3.020283203125,1.3814225260416666,3.23341796875,0.4622272954921175,noche
5.134365234375,3.020283203125,1.3814225260416666,3.23341796875,0.4622272954921175,noche
5.140423177083333,3.0202669270833336,1.3720735677083333,3.2327864583333334,0.46280597561680564,noche
5.141559244791667,3.021376953125,1.3964225260416667,3.2431608072916664,0.4703761060813622,noche
5.14126953125,3.0207454427083333,1.385107421875,3.2368880208333333,0.46699388040494294,noche
5.14126953125,3.0207454427083333,1.385107421875,3.2368880208333333,0.46699388040494294,noche
5.137180989583333,3.02130859375,1.3786295572916667,3.2337760416666668,0.46366386424793943,noche
5.13443359375,3.0212630208333335,1.384326171875,3.2350944010416667,0.4640817801212698,noche
5.13443359375,3.0212630208333335,1.384326171875,3.2350944010416667,0.4640817801212698,noche
5.139635416666667,3.021012369791667,1.385087890625,3.2379720052083334,0.46528600830971867,noche
5.139635416666667,3.021012369791667,1.385087890625,3.2379720052083334,0.46528600830971867,noche
5.134208984375,3.02068359375,1.3907356770833332,3.236884765625,0.46379554864162814,noche
5.134208984375,3.02068359375,1.3907356770833332,3.236884765625,0.46379554864162814,noche
5.135784505208333,3.0204427083333334,1.3879557291666667,3.23669921875,0.46328288542366103,noche
5.135784505208333,3.0204427083333334,1.3879557291666667,3.23669921875,0.46328288542366103,noche
5.138268229166667,3.0203255208333335,1.401357421875,3.242659505208333,0.46856227902351844,noche
5.138268229166667,3.0203255208333335,1.401357421875,3.242659505208333,0.46856227902351844,noche
5.1331998697916665,3.0208430989583333,1.3884765625,3.236318359375,0.4644910551495852,noche
5.1331998697916665,3.0208430989583333,1.3884765625,3.236318359375,0.4644910551495852,noche
5.131809895833333,3.020810546875,1.3778678385416667,3.2306087239583334,0.45947060431106573,noche
5.131809895833333,3.020810546875,1.3778678385416667,3.2306087239583334,0.45947060431106573,noche
5.145950520833333,3.0223177083333335,1.40056640625,3.248056640625,0.4746378135836905,noche
5.145950520833333,3.0223177083333335,1.40056640625,3.248056640625,0.4746378135836905,noche
5.134410807291666,3.021279296875,1.3912076822916666,3.2380078125,0.46539011406807745,noche
5.134410807291666,3.021279296875,1.3912076822916666,3.2380078125,0.46539011406807745,noche
5.1493522135416665,3.022158203125,1.3913541666666667,3.2452962239583334,0.4728181215366537,noche
5.1493522135416665,3.022158203125,1.3913541666666667,3.2452962239583334,0.4728181215366537,noche
5.13720703125,3.0211979166666665,1.39560546875,3.24091796875,0.4671767387724272,noche
5.13720703125,3.0211979166666665,1.39560546875,3.24091796875,0.4671767387724272,noche
5.135966796875,3.0202734375,1.3968522135416668,3.2403580729166666,0.46556711263481626,noche
5.135966796875,3.0202734375,1.3968522135416668,3.2403580729166666,0.46556711263481626,noche
5.142373046875,3.0210026041666667,1.3856705729166667,3.239306640625,0.4666702903311685,noche
5.142373046875,3.0210026041666667,1.3856705729166667,3.239306640625,0.4666702903311685,noche
5.124134114583334,3.0215657552083335,1.401005859375,3.2368359375,0.46362042120520974,noche
5.124134114583334,3.0215657552083335,1.401005859375,3.2368359375,0.46362042120520974,noche
5.1427213541666665,3.022001953125,1.393720703125,3.24318359375,0.4711491604550534,noche
5.1427213541666665,3.022001953125,1.393720703125,3.24318359375,0.4711491604550534,noche
5.1385286458333335,3.0217805989583333,1.3817122395833332,3.2365690104166664,0.4649204111750158,noche
5.1385286458333335,3.0217805989583333,1.3817122395833332,3.2365690104166664,0.4649204111750158,noche
5.144244791666667,3.0216015625,1.3960970052083332,3.243352864583333,0.4722764109068818,noche
5.144244791666667,3.0216015625,1.3960970052083332,3.243352864583333,0.4722764109068818,noche
5.141087239583333,3.022392578125,1.39568359375,3.2439290364583333,0.4718514675871801,noche
5.141087239583333,3.022392578125,1.39568359375,3.2439290364583333,0.4718514675871801,noche
5.139440104166667,3.021090494791667,1.387783203125,3.2383235677083335,0.467096446803482,noche
5.139440104166667,3.021090494791667,1.387783203125,3.2383235677083335,0.467096446803482,noche
5.13703125,3.021689453125,1.395029296875,3.2415397135416666,0.4691196865661004,noche
5.13703125,3.021689453125,1.395029296875,3.2415397135416666,0.4691196865661004,noche
5.149772135416667,3.02267578125,1.395693359375,3.248486328125,0.47481080436663203,noche
5.149772135416667,3.02267578125,1.395693359375,3.248486328125,0.47481080436663203,noche
5.140094401041667,3.022347005208333,1.3960904947916666,3.24392578125,0.4698586386615771,noche
5.140094401041667,3.022347005208333,1.3960904947916666,3.24392578125,0.4698586386615771,noche
5.14291015625,3.0213313802083333,1.4076171875,3.2485579427083335,0.47288406585716214,noche
5.14291015625,3.0213313802083333,1.4076171875,3.2485579427083335,0.47288406585716214,noche
5.134762369791667,3.021764322916667,1.4009635416666666,3.2421744791666667,0.46878189977538637,noche
5.134762369791667,3.021764322916667,1.4009635416666666,3.2421744791666667,0.46878189977538637,noche
5.132376302083333,3.021953125,1.39533203125,3.238876953125,0.4656616755299745,noche
5.132376302083333,3.021953125,1.39533203125,3.238876953125,0.4656616755299745,noche
5.137906901041666,3.021318359375,1.4016731770833333,3.243837890625,0.469658269795409,noche
5.137906901041666,3.021318359375,1.4016731770833333,3.243837890625,0.469658269795409,noche
5.151516927083334,3.0219010416666667,1.393408203125,3.247200520833333,0.4738184057910746,noche
5.151516927083334,3.0219010416666667,1.393408203125,3.247200520833333,0.4738184057910746,noche
5.144287109375,3.0216796875,1.4052734375,3.2492252604166665,0.47306629290926167,noche
5.144287109375,3.0216796875,1.4052734375,3.2492252604166665,0.47306629290926167,noche
5.14517578125,3.02185546875,1.390263671875,3.2427018229166666,0.47029826766595006,noche
5.14517578125,3.02185546875,1.390263671875,3.2427018229166666,0.47029826766595006,noche
5.151490885416667,3.022158203125,1.3903743489583333,3.2455533854166667,0.4732455466355852,noche
5.151490885416667,3.022158203125,1.3903743489583333,3.2455533854166667,0.4732455466355852,noche
5.139208984375,3.02208984375,1.398515625,3.243251953125,0.47096529066291726,noche
5.139208984375,3.02208984375,1.398515625,3.243251953125,0.47096529066291726,noche
5.146451822916666,3.0212174479166665,1.3891080729166667,3.2424609375,0.4699170871405094,noche
5.146451822916666,3.0212174479166665,1.3891080729166667,3.2424609375,0.4699170871405094,noche
5.14470703125,3.0214876302083336,1.4007779947916668,3.2470735677083336,0.47221589899629135,noche
5.14470703125,3.0214876302083336,1.4007779947916668,3.2470735677083336,0.47221589899629135,noche
5.148284505208333,3.02193359375,1.384560546875,3.242314453125,0.4700030281091093,noche
5.148284505208333,3.02193359375,1.384560546875,3.242314453125,0.4700030281091093,noche
5.152005208333334,3.021357421875,1.393037109375,3.2472298177083334,0.4733460189905874,noche
5.152005208333334,3.021357421875,1.393037109375,3.2472298177083334,0.4733460189905874,noche
5.163287760416667,3.0228287760416666,1.3939388020833334,3.2529069010416665,0.4812834949699611,noche
5.163287760416667,3.0228287760416666,1.3939388020833334,3.2529069010416665,0.4812834949699611,noche
5.143079427083333,3.0210384114583335,1.394052734375,3.2430013020833335,0.46935361413594245,noche
5.143079427083333,3.0210384114583335,1.394052734375,3.2430013020833335,0.46935361413594245,noche
5.139479166666667,3.0223404947916666,1.400302734375,3.2452962239583334,0.47139774100022636,noche
