std_v,mean_b,skew_v,v_95,Etiqueta
0.7957959453707149,-1.2491901740667364,-0.5902559091101709,0.9276767674155484,mix
0.2695137397505472,1.035050732901003,-0.4895352433662772,0.7534442557901778,mix
0.5702901001364339,0.9987401498156108,-0.2489796619167995,0.1378227147138682,artificial
-1.59665570717331,0.1840857045403159,1.4229813931165072,-1.5464248976647146,pantallas
0.7387810656074966,1.2573521287611478,-0.4260184725007055,0.625673747264906,artificial
0.5620303813361116,1.1421683315543325,-0.2475871832180853,0.3004397255642141,artificial
0.3383710316332917,1.0189866288855287,-0.5397481928022981,0.7534442557901778,mix
0.8017141175346965,-1.1196472929328376,-0.5920329117161253,0.9276767674155484,mix
-1.8060288330067389,0.1823172364784057,1.8782651908994048,-1.73227291006511,pantallas
0.3023294333961625,1.009835469984861,-0.5344469135670876,0.7534442557901778,mix
-1.8435899171939287,0.163447463073906,1.7014534860319297,-1.7206574092900853,pantallas
0.7812909650335488,-1.194327172804395,-0.6354099699737645,0.9276767674155484,natural
0.1227293080719945,0.8369022501603828,-0.3865882277405492,0.0448987085136705,natural
0.5566700050324974,1.1374564543208847,-0.2489668119241366,0.3004397255642141,artificial
-0.0149503813787354,1.122849807937123,-0.3394998809465016,-0.0480252976865271,natural
0.8055592896159212,-0.9450869209874676,-0.6786134290716601,0.9276767674155484,mix
0.364452568208742,0.892257030897473,-0.4975016601104836,0.7534442557901778,mix
0.0643746833421827,0.9339594227725384,-0.4095527554632587,0.0332832077386458,natural
0.7739668650055993,-1.675616736413072,-1.0351719918330935,0.3933637317644118,artificial
0.7641251595354822,-1.0690779890784754,-0.7002687758601273,0.9276767674155484,mix
0.0409526958776149,0.9496228816752272,-0.4124946372894793,0.0332832077386458,natural
0.5935911668371912,1.052289778026105,-0.26089542786936,0.1262072139388435,artificial
0.0689436567376482,0.9118493036804324,-0.4066737645156508,-0.0364097969115024,natural
0.8183135883990077,-1.6796185731428628,-1.0317735728208528,0.3933637317644118,artificial
0.9368057784632096,-1.5741956121822571,-0.9981120513447856,0.3933637317644118,artificial
0.7853041613008817,-1.1806204494050412,-0.6607068767821149,0.9276767674155484,mix
0.7861363728471256,-1.0438471525688338,-0.5530986193010359,0.9276767674155484,mix
-1.8967894284011309,0.1660347560740731,2.056435218863721,-1.7903504139402335,pantallas
0.7354502937253533,-1.1352305766689887,-0.6195267945082507,0.9276767674155484,natural
-1.489649145375004,0.1922951801540043,1.8520515083004985,-1.6393489038649125,pantallas
0.5900638243802696,1.3782285935120693,-0.4374235867824161,0.625673747264906,artificial
-1.6590913759006616,0.1568466819888129,1.480633548456222,-1.5812713999897887,pantallas
-1.8344638653757224,0.1753456885080556,2.0303553574236406,-1.767119412390184,pantallas
0.3927303975045791,0.9559248804850194,-0.5026330932860561,0.7650597565652025,mix
0.7399151320088343,-1.0422588767517167,-0.6031000614748223,0.9276767674155484,natural
0.6220036945483665,1.0706515062026414,-0.2765378979358749,0.3004397255642141,artificial
0.3077322647205031,1.0298317333192086,-0.5414224445420434,0.7418287550151531,mix
0.3998107372859738,0.958281568941432,-0.498191574802005,0.7302132542401284,mix
0.3446400597321594,1.0238603561314266,-0.541746322608703,0.7534442557901778,mix
0.7822076635062969,-1.0764489132021415,-0.6757745030880297,0.9276767674155484,mix
0.8352373465210345,-1.2307566920001467,-0.716212740675686,0.904445765865499,mix
0.5954772193582962,1.0527588315903396,-0.2624441328575443,0.1262072139388435,artificial
0.2544480522729888,1.0475477918452227,-0.488963616393018,0.7418287550151531,mix
0.5867558945890159,1.0303725407734965,-0.2555913626611163,0.1262072139388435,artificial
0.5766562358769084,1.0112614343497195,-0.2470254645656998,0.1262072139388435,artificial
0.0838471348092266,0.84575105062724,-0.3874422751197114,0.0332832077386458,natural
0.8127197277828067,-1.6748456704948846,-1.025563927717603,0.3933637317644118,artificial
0.8011342402791669,-1.2389495557807682,-0.7034355644780838,0.9276767674155484,mix
-1.9204669476594831,0.1620656815706072,2.092809769072882,-1.8019659147152585,pantallas
-1.6300661887637278,0.1390262227063701,1.4747720589376951,-1.5464248976647146,pantallas
0.8014355661203683,1.0928686793300673,-0.485120413678519,0.6140582464898813,artificial
0.7516794511583648,-1.0569848053256945,-0.5818597002453716,0.9276767674155484,natural
0.5613825429159961,1.1301321356177672,-0.2552619059934582,0.3004397255642141,artificial
0.7888737747179746,-1.6864778758800596,-1.0324507431438663,0.3933637317644118,artificial
0.0929106076942044,0.8709212078022059,-0.376864143359397,0.0448987085136705,natural
0.1011910894956836,0.8727962684596322,-0.4122448598203536,0.0216677069636211,natural
0.7891111576769018,-1.166855469230002,-0.7180822951992496,0.9276767674155484,mix
0.7795993352722587,-1.1207450582346736,-0.6180865984454939,0.9276767674155484,natural
0.3911495016428564,0.9588772877328018,-0.4936391554560499,0.7302132542401284,mix
-1.6459256247481209,0.151638987682299,1.895744619300308,-1.6625799054149617,pantallas
0.4627227327603752,0.6259022073434954,-0.2433238093232028,0.1610537162639176,natural
0.8257376505844659,-1.5954890981751948,-0.9751628728466684,0.4398257348645106,artificial
0.4019722024935748,0.9541610268211832,-0.4997853938025038,0.7302132542401284,mix
-1.440403431459235,0.2173232138682873,1.7630000450567669,-1.488347393789591,pantallas
0.7647996707882376,-1.090984959295368,-0.6341782437311536,0.8463682619903755,natural
0.6769471795619569,-1.21941323257446,-0.6634029715595823,0.9276767674155484,mix
0.3922179449142496,0.9563555191852876,-0.5098406128025357,0.7534442557901778,mix
0.5220886853345182,1.0584722639257775,-0.2585423962168121,0.1262072139388435,artificial
0.5844834832117354,1.0313285286945042,-0.254764268110436,0.1378227147138682,artificial
-1.8385516038773653,0.1767552717597504,2.040431039386932,-1.767119412390184,pantallas
0.8051957206187965,-1.113635424401955,-0.5984590936135564,0.9276767674155484,mix
-1.8816163870128504,0.1592994652851163,2.02707021188032,-1.7787349131652088,pantallas
0.7480375941310738,-1.108353438286448,-0.7018834761842304,0.9276767674155484,mix
0.2736753512580248,0.9968583982809812,-0.5185933164569564,0.7534442557901778,mix
0.0416853379424892,1.0012682631604766,-0.4025837243428799,-0.0015632945864282,natural
-1.6455570430760331,0.1582367694086438,1.556488135102516,-1.5812713999897887,pantallas
-1.6324222553020835,0.1657043651719634,1.4393282388793265,-1.53480939688969,pantallas
0.0584169059136007,1.1525932950433633,-0.3938155348278814,-0.0596407984615518,natural
0.8287626192330086,-1.1153170264201206,-0.6560350988150492,0.8347527612153508,natural
0.5558234800172961,1.1103210250061464,-0.2519947711015421,0.3004397255642141,artificial
0.587515829926647,1.0315765525909877,-0.2537603848448053,0.1262072139388435,artificial
0.8548130787863615,-1.0152424989072897,-0.6662970633504884,0.8695992635404248,natural
0.7758541262027067,-1.1049025606867091,-0.568796469739153,0.9276767674155484,mix
0.8345557808368285,-1.094903044700113,-0.700492647185314,0.9276767674155484,mix
-1.5761595937314377,0.1876885111966471,1.413345442542136,-1.5464248976647146,pantallas
-1.821194799842736,0.1685861721292122,1.6655447889617545,-1.7090419085150603,pantallas
0.4880448566808131,0.9813654413871292,-0.5934435274133641,0.7534442557901778,mix
0.6957181928545902,-1.178381658819425,-0.6959445488563822,0.7999062588902767,mix
-1.4875206206710894,0.2118494995128004,1.9390587079857444,-1.5812713999897887,pantallas
0.8170600199696418,-1.678634091313746,-1.0300400705730988,0.3817482309893871,artificial
0.3191571038180272,1.0072628276985804,-0.5404693991796501,0.7534442557901778,mix
0.5806437150506683,1.0142750977319357,-0.2489875310986243,0.1262072139388435,artificial
0.7904109815243816,-1.0719760617889336,-0.6845859096839697,0.9276767674155484,mix
0.2883701806620862,1.0598564679880664,-0.4888085177708169,0.7650597565652025,mix
0.9364029891997364,-1.550129449746527,-1.0204568509309873,0.4282102340894859,artificial
0.8168724079750341,-1.277464206106269,-0.6051047738302132,0.9276767674155484,mix
-1.4585085521371448,0.1827927501999436,1.883787887323937,-1.6277334030898876,pantallas
-1.480174176273248,0.179096732702518,0.7558895204024089,-1.4186543891394428,pantallas
-1.5788872428268124,0.1979727355444175,1.3458174889790595,-1.5231938961146652,pantallas
-1.6621518601367025,0.1500227947568359,1.549102293227337,-1.5928869007648134,pantallas
0.8114384912621414,-1.6770724636455074,-1.028208311369157,0.3817482309893871,artificial
0.566716226704955,1.0846317480478376,-0.2486394071308317,0.3120552263392389,artificial
0.3666016088369433,0.992398813262236,-0.5365625527906968,0.7766752573402272,mix
0.0811816738925866,0.8335513896388991,-0.3850474271991881,0.0332832077386458,natural
-1.5034706354034657,0.1728712175408014,1.9653955623235284,-1.650964404639937,pantallas
-1.5932151466873237,0.1019264621903521,2.0742178246181786,-1.7090419085150603,pantallas
0.7788138687337312,-1.2042798526505378,-0.6749858038965906,0.9276767674155484,mix
0.7451445868460701,-1.0324953872266134,-0.5823071097641822,0.9276767674155484,natural
0.3371889105498633,1.0227412492384975,-0.5396793037003466,0.7534442557901778,mix
-1.239996784413794,0.1118942541901866,1.2163066287232118,-1.3024993813891956,pantallas
0.7796533656220984,-1.0810723093525174,-0.6173712673917171,0.7999062588902767,natural
0.0823609837380122,0.9043976275904672,-0.3959852952065179,0.0565142092886952,natural
0.7461464313704814,-1.1495963514732783,-0.6165047528514263,0.9276767674155484,natural
0.7668437712038935,-1.1763748570969847,-0.6460391252536026,0.904445765865499,natural
0.7844392610952506,-1.029952853887766,-0.6090651242536025,0.9276767674155484,natural
0.5733087721109313,1.153608577979624,-0.2557474574905659,0.3004397255642141,artificial
0.5644995151398996,1.3228829262111728,-0.4678523079548947,0.6024427457148566,artificial
0.8082114343016976,-1.6827537105543786,-1.0301889536965314,0.3817482309893871,artificial
0.783259950781172,1.108125955842281,-0.4864853052533535,0.6024427457148566,artificial
0.5588684381994046,1.144662759793257,-0.2530243075541346,0.3004397255642141,artificial
0.0899669058558036,0.9718241351292954,-0.3644280561344236,0.0332832077386458,natural
0.7850541446922353,-1.6740578773836785,-1.03077704662195,0.3933637317644118,artificial
0.932786828233506,-1.5479509924157289,-1.022314149431068,0.4398257348645106,artificial
0.7515006860356512,-1.094122288545969,-0.5693291174503252,0.9276767674155484,mix
-1.8319713571487648,0.1601479377309981,1.9108640486073585,-1.743888410840135,pantallas
0.3538434754805752,0.9824326363017244,-0.5417510621043393,0.7766752573402272,mix
0.0608440358909272,1.0552740246205958,-0.396027901328339,0.0216677069636211,natural
0.6533909880489347,-1.0524464294598337,-0.6730308332965127,0.9276767674155484,mix
-1.5928324290602014,0.1352326106896764,1.4041764957773502,-1.53422862185175,pantallas
0.6761462696400407,-1.254035061324672,-0.675317052793487,0.788290758115252,mix
-1.8448821878179968,0.165040814728905,2.075834140872455,-1.7903504139402335,pantallas
0.7198749800826479,-1.1002459408701986,-0.5801102583783865,0.9276767674155484,natural
0.5899273431814047,1.032670511014414,-0.2490623984928158,0.1262072139388435,artificial
-1.7072233840393434,0.1291075740460245,1.708297287879838,-1.6393489038649125,pantallas
0.7689778528170451,-1.263752637588938,-0.6360492525083137,0.9276767674155484,natural
0.8114103156337211,-1.6835503863818782,-1.029025497682458,0.3817482309893871,artificial
0.7323328053625033,-1.1220163249040966,-0.6160919019518125,0.9276767674155484,natural
0.7335375506559637,-1.009308152264053,-0.5815529423681354,0.9276767674155484,natural
-1.893849296545821,0.146640787048353,2.0099326729081195,-1.7787349131652088,pantallas
-1.379106373433951,0.0577648268616804,1.5207802574925071,-1.4302698899144677,pantallas
0.7747779380888927,-1.1056570147718292,-0.5653710167609821,0.9276767674155484,mix
0.2508688203671588,1.005845169250257,-0.526997845283827,0.7302132542401284,mix
0.0467921353168581,0.9697684207872708,-0.4124993122745029,-0.0015632945864282,natural
0.9116457685891268,-1.1373335885912732,-0.7115335698180089,0.8347527612153508,natural
0.8334321587177552,-1.0990436594519832,-0.7040810467557007,0.9276767674155484,mix
0.5644299626079186,1.171340094739186,-0.2680417292977501,0.3120552263392389,artificial
0.5523916856770524,1.0796768073958356,-0.2416773403011106,0.3004397255642141,artificial
0.8983489363526953,1.181624665166811,-0.577508631747721,0.8695992635404248,artificial
-1.8346044038544,0.1723887822221508,2.038936224032668,-1.767119412390184,pantallas
-1.8717546675743373,0.1608057201764662,2.051532311392675,-1.7903504139402335,pantallas
-1.848083419602329,0.1043510976584046,1.8260649313935973,-1.73227291006511,pantallas
0.7135284196730335,-1.10479492985163,-0.5823275910241074,0.9276767674155484,natural
0.5825256538725466,1.0337313611316572,-0.2531256823352462,0.1262072139388435,artificial
0.7986735268961336,-1.6837928730006744,-1.030819052306344,0.3817482309893871,artificial
0.812573166271079,-1.6616299190506183,-1.0263701586818958,0.3933637317644118,artificial
0.2939407965742321,1.0135319489220962,-0.5033315106694168,0.7534442557901778,mix
0.8195068277114912,-0.9451810547081796,-0.6389847497752524,0.9276767674155484,mix
0.577836390256478,1.004974778413524,-0.2507751309488398,0.1378227147138682,artificial
0.7724298670800004,-1.6773955868706496,-1.0339186668305596,0.3933637317644118,artificial
-1.5196882856967775,0.1919493310183497,1.9234088136904333,-1.6625799054149617,pantallas
-1.480584670159811,0.1741288717359069,1.943858846296568,-1.650964404639937,pantallas
0.7432493194400005,-1.1121364371875724,-0.6210463881862359,0.9276767674155484,natural
-1.9234753482659044,0.1701532217151863,2.091405798221775,-1.8019659147152585,pantallas
0.7730723969271168,-1.1146531298972049,-0.6219225839601553,0.9276767674155484,natural
0.8190805808548866,-1.671040176403148,-1.0307778861023404,0.3933637317644118,artificial
0.8075424870860712,-1.132064176710519,-0.6816401970111428,0.9276767674155484,mix
0.7152420563969099,-1.0213107784546285,-0.5751318245740384,0.9276767674155484,natural
0.2630158509326525,1.054482193911077,-0.5110205207677524,0.7534442557901778,mix
0.8236961264498596,-1.1402650003278172,-0.6388395677846485,0.9276767674155484,mix
0.2650103692380391,0.972614004719637,-0.5161034736546258,0.7534442557901778,mix
0.7923007410348396,-1.2464477219313286,-0.5549341229894528,0.9276767674155484,natural
0.7350128056050457,-1.0572381357799645,-0.5810408388538456,0.9276767674155484,natural
0.7261563405527522,-1.0350169250542227,-0.5766997786905423,0.9276767674155484,natural
0.2785250687251445,1.07261216394434,-0.4841878935826105,0.7650597565652025,mix
0.6001651204741886,1.0481256298440542,-0.2587932319638203,0.1262072139388435,artificial
-1.502438755567895,0.1981272025199486,2.0112218192014866,-1.650964404639937,pantallas
0.0687962296737609,0.8865651708730341,-0.403615240583357,-0.0131787953614529,natural
0.7102787835925555,-1.027726060737142,-0.5767192551914698,0.9276767674155484,natural
0.1035594800194349,0.8833588563712236,-0.4016735143541486,0.0332832077386458,natural
0.5155507891524758,1.3505372445893475,-0.500176635172572,0.6140582464898813,artificial
0.7908393183312693,-1.6860981109185578,-1.0350534376594225,0.3933637317644118,artificial
0.905815935288854,1.405611123843678,-0.4524568567572247,0.8115217596653014,artificial
0.8129996231368904,-1.6182618448307462,-0.9849202194699844,0.4398257348645106,artificial
0.8293486083964047,-1.2727477144747474,-0.6153810134344705,0.9276767674155484,mix
-1.755835587931602,0.1152626494243506,1.9725834095760368,-1.6858109069650111,pantallas
0.5777698854264511,0.9915336136233353,-0.2503265626588954,0.1378227147138682,artificial
0.2580410054824174,1.0179776907466191,-0.5204752301631939,0.7418287550151531,mix
0.8042731752208521,-1.2780893416853625,-0.609636020904541,0.9276767674155484,mix
0.7380496498224484,-1.041188105678614,-0.6006411605700142,0.9276767674155484,natural
0.7866386162851204,-1.2387601347398252,-0.5518545688000895,0.9276767674155484,natural
-1.8430626380904689,0.1654908339010825,1.8876082628161968,-1.743888410840135,pantallas
-0.0128802623940942,1.1189170718184946,-0.3385394097133696,-0.0480252976865271,natural
-1.889420995910354,0.1666438566198587,1.8857317956619573,-1.767119412390184,pantallas
0.7899357460612589,-1.238955669858216,-0.5515491297542444,0.9276767674155484,natural
0.7166380417303027,1.2734642225165949,-0.4301203260237762,0.6024427457148566,artificial
-1.5967135910990566,0.1488089773434355,1.3699398124830529,-1.53480939688969,pantallas
-0.0097757008626446,1.1085185257584371,-0.3357965686668225,-0.0596407984615518,natural
0.2750063468488955,1.076247732826996,-0.4845001641116808,0.7534442557901778,mix
0.8625038102139158,1.2771420131416304,-0.5698706356359948,0.8928302650904743,artificial
0.8143715727434414,-1.66953899734968,-1.0256511891414375,0.3933637317644118,artificial
0.3235688723853107,1.029525452647037,-0.5052369161923275,0.7650597565652025,mix
-1.7184875778281723,0.1478030385632743,1.6953121468365084,-1.6393489038649125,pantallas
0.3503775275795708,0.8950635078061626,-0.5305549874750025,0.7534442557901778,mix
0.7804927846375455,-1.6814951334796602,-1.0321122696831175,0.3817482309893871,artificial
0.7517587323339022,-1.0602862917877829,-0.6974450336703875,0.9276767674155484,mix
0.7783734180679241,-1.193631090854912,-0.6360494015409166,0.9276767674155484,natural
0.7926941545015086,-1.0238243564455591,-0.6136153875725924,0.9276767674155484,natural
0.090209318053638,0.8601785430057743,-0.404311364339221,-0.0015632945864282,natural
0.1030651170241044,0.9425351662333582,-0.4116436454487721,0.0448987085136705,natural
0.8309005139265924,-0.9322911951278988,-0.6831043119480688,0.9276767674155484,mix
0.4193321619063646,0.9388187300244528,-0.5080892941873335,0.7650597565652025,mix
0.3443329406428508,0.9334621060200978,-0.5154812915943063,0.7534442557901778,mix
0.262953489229731,1.044867288003958,-0.5066583905959071,0.7418287550151531,mix
0.8136354441871088,-1.68058448201973,-1.0271864861471174,0.3933637317644118,artificial
0.5574850351050371,1.118192726680806,-0.2469865846951652,0.3004397255642141,artificial
0.9119158729049393,-1.17762132137676,-0.6198201635377881,0.9276767674155484,mix
-1.397990322056393,0.1149715962658266,1.4298674886853169,-1.407038888364418,pantallas
0.9354835773594812,0.9331944709317992,-0.4877371152171434,0.5908272449398319,artificial
0.1000409391528329,0.884994429768599,-0.4067756310482834,0.0216677069636211,natural
0.3470352376616959,0.9493440566715968,-0.5181272536099089,0.7534442557901778,mix
0.7476437570127602,-1.147950741760092,-0.6137938983253053,0.9276767674155484,natural
0.0961403994273983,0.8513964205910863,-0.3926942767450444,0.0448987085136705,natural
-1.5749605041868873,0.1822837820923679,1.4005410835197722,-1.4999628945646155,pantallas
-1.6465987891743783,0.1600443444942335,1.5099748271686964,-1.569655899214764,pantallas
0.8066203632385163,-1.6840614309685875,-1.0271403650577102,0.3817482309893871,artificial
0.771488526192568,1.3390651588173466,-0.5625855034616668,0.9276767674155484,artificial
-0.0098598643616719,1.1093131251068016,-0.3362723719118772,-0.0596407984615518,natural
0.7314297116502111,-1.0912940086063831,-0.7070627492370247,0.9276767674155484,mix
-1.584549338253325,0.1616431180669679,1.3877014365407097,-1.5231938961146652,pantallas
0.3362778149079698,1.0134487743968112,-0.5421070209931608,0.7534442557901778,mix
-1.8559683939707488,0.1818422995566258,1.859354398249299,-1.7555039116151594,pantallas
-1.61800161347478,0.1473995094516894,1.4503619828808336,-1.5580403984397393,pantallas
-1.4458180420532107,0.1233452290910007,1.2606847554266498,-1.4186543891394428,pantallas
0.2759250168086662,1.0741912109653071,-0.4830070784501551,0.7650597565652025,mix
-1.508868850345886,0.0512475663817269,0.8933510819459147,-1.3838078868143686,pantallas
-1.918262308987726,0.1696845142308063,2.0273322069760207,-1.8019659147152585,pantallas
0.9920591842212194,0.9419795927052356,-0.4760700725287847,0.625673747264906,artificial
0.7499318329837132,-1.0221674414570912,-0.572031337658788,0.9276767674155484,natural
-0.0124818661068301,1.1113215418685691,-0.3395901551644509,-0.0480252976865271,natural
0.7313423086717594,-1.0950854287839926,-0.6303379940025629,0.8928302650904743,natural
0.7771041775199764,-1.0037984456035869,-0.5866174708746698,0.9276767674155484,natural
0.8127284105378149,-1.6896890354998475,-1.0299801187223263,0.3817482309893871,artificial
0.1053466326964153,1.1131651092591353,-0.3932894359546983,0.0332832077386458,natural
0.3754288046747521,1.0503393873201192,-0.5579499321285037,0.7650597565652025,mix
0.7555492947916146,-1.1008523881370906,-0.6213969569390412,0.9276767674155484,natural
0.3269900378184405,1.023690200202441,-0.5413832941314696,0.7534442557901778,mix
-0.0155916701998667,1.1085921254077191,-0.3382902390049874,-0.0596407984615518,natural
0.8056603033652583,-1.6831288611178066,-1.0289100121028616,0.3817482309893871,artificial
-1.8565295376923665,0.157940409692333,1.738633378445872,-1.73227291006511,pantallas
0.5746456843473869,1.1628692134745984,-0.2565815621685222,0.3004397255642141,artificial
-1.5520462640484782,0.177461390025046,1.3161078974370932,-1.4999628945646155,pantallas
0.5906848646012588,1.0146139099105291,-0.2599144309224947,0.1378227147138682,artificial
-1.6237553122460728,0.1783728490046389,1.4392905546307846,-1.569655899214764,pantallas
0.3366020540010339,1.0121671253317193,-0.542388307909389,0.7534442557901778,mix
0.8550562638803836,-1.009091621634424,-0.6615431670334203,0.904445765865499,natural
0.2565965308659307,1.0596007149748063,-0.4876496250857805,0.7534442557901778,mix
0.2881900197538827,1.0527977078941126,-0.4889278845941106,0.7650597565652025,mix
0.100064647219321,0.8078734179558736,-0.3834011565975105,0.0565142092886952,natural
0.936690520209974,-1.5398526084356758,-1.0148595927419843,0.4398257348645106,artificial
-1.5153861840450813,0.1923645114850699,1.9378269588909929,-1.6741954061899864,pantallas
-1.8577419841152223,0.1603683905989887,1.721091975639507,-1.73227291006511,pantallas
0.0691329434892232,0.8775475987966112,-0.4095212318614062,-0.0131787953614529,natural
-1.915439264855456,0.16066336599588,2.0631101539900936,-1.8019659147152585,pantallas
0.8112640839849405,-1.0954377380769535,-0.6995666091281689,0.9276767674155484,mix
0.2779171929991525,1.0717876863684443,-0.484383428237107,0.7650597565652025,mix
0.1016952645817586,0.8502016375697404,-0.3810802737485802,0.0448987085136705,natural
-1.6264762743550598,0.1114182790288392,2.101950217113279,-1.7090419085150603,pantallas
0.7602516453147815,-1.1828767747033404,-0.6252308008626409,0.9276767674155484,natural
0.5902860845127034,1.09054959821796,-0.2862116631001691,0.1378227147138682,artificial
0.7754528902685784,-1.114963217447786,-0.5720763421511889,0.9276767674155484,mix
0.7550250744994131,-1.0824663190107124,-0.6355194740030442,0.8928302650904743,natural
0.7726339419281912,-1.0344448550529814,-0.610713193503422,0.9276767674155484,natural
0.2713722986859997,0.9278180050157224,-0.4840630060790873,0.7534442557901778,mix
0.5971510134609388,1.149294461860165,-0.2722499713180294,0.4165947333144612,artificial
0.7500186032788075,-1.143859039627807,-0.6149440531791309,0.9276767674155484,natural
0.7359852816196675,-1.036585243599668,-0.5704187890778194,0.9276767674155484,natural
-1.6726647624249562,0.1333893893789621,1.5885850199751037,-1.604502401539838,pantallas
0.7661190890831708,-1.3867392665791585,-0.6663584302625761,0.9276767674155484,mix
0.115182895539195,0.8902320023026412,-0.4103521046391122,0.0100522061885964,natural
-1.6533696282063544,0.1504745443282908,1.448764957410675,-1.5812713999897887,pantallas
0.0745506166303021,0.9074321711239696,-0.4016939791698711,-0.0131787953614529,natural
0.3993019411544779,0.9564519601050364,-0.497169104994552,0.7418287550151531,mix
0.7854024336752983,-1.240422240926127,-0.6938026528577314,0.9276767674155484,mix
0.0532446085912889,1.0241063035487774,-0.4081254116088141,0.0100522061885964,natural
0.5865833269253191,1.3568327832418396,-0.4411036363721195,0.6140582464898813,artificial
0.5661034792355465,1.1428451483918547,-0.24807558677845,0.3120552263392389,artificial
0.6980207847608054,-1.1296716113090817,-0.6047432464562218,0.9276767674155484,natural
0.049247868090069,0.984528495906996,-0.4095053205052075,-0.0015632945864282,natural
0.8077538568646665,-1.6658924692715984,-1.021708296674126,0.3933637317644118,artificial
0.6848747953539034,-1.216569032961518,-0.6643821700487959,0.9160612666405236,mix
-1.61669885595195,0.1034890127382038,2.120970044664276,-1.7090419085150603,pantallas
0.2864010928957439,1.0538149519495574,-0.4865167963020338,0.7650597565652025,mix
0.2811185294339338,1.083048778788506,-0.4787615839667642,0.7650597565652025,mix
0.1635111557756853,0.8816421849276928,-0.4267400056663663,0.0332832077386458,natural
-1.69825557628712,0.1199475324290666,1.6660953223653103,-1.6277334030898876,pantallas
0.8171904682520096,-1.6637442362481862,-1.0260093628465068,0.3933637317644118,artificial
-1.4387457955913352,0.13473437105762,1.2559601648657974,-1.3838078868143686,pantallas
0.7834957568217298,-1.026793375526409,-0.6051177035204983,0.9276767674155484,natural
0.7477955023036357,1.264258498358703,-0.5687197166884357,0.8115217596653014,artificial
-1.5230341918903163,0.1839876485812412,1.982938145699728,-1.6974264077400358,pantallas
0.7720037159112105,-1.1108442903668647,-0.6792572906681633,0.9276767674155484,mix
-1.6557005366773483,0.1138816754407162,1.6325807294117904,-1.6277334030898876,pantallas
0.2389974269460851,0.9998571802294076,-0.497144238530844,0.7418287550151531,mix
0.0443686397313864,0.9633014572463257,-0.4137961242406499,-0.0015632945864282,natural
0.8479411493605606,-1.157030723570465,-0.6999785111915036,0.8347527612153508,natural
-1.32986589541401,0.1270615499399546,0.5669810093293649,-1.3024993813891956,pantallas
-1.6391944563680774,0.1412544001764185,1.5109802156986274,-1.569655899214764,pantallas
0.7268616620192921,-1.0411231580257203,-0.6064588199679725,0.9276767674155484,natural
-1.682335450571255,0.1445309688889076,1.545179636835086,-1.604502401539838,pantallas
